Branch,Item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future,
160000,027805,CORNUS SERICEA FLAVIRAMEA,DCS,362,362,5,0,362,$21.75 ,,5/1/2014,
160000,027821,CORNUS SERICEA ISANTI,DCS,"1,028",387,0,0,387,$7.75 ,,,
160000,027825,CORNUS SERICEA ISANTI,DCS,548,18,5,0,23,$21.75 ,,,
160000,044701,CORNUS SERICEA KELSEYI,DCS,"1,660",673,0,0,673,$7.75 ,,,
160000,044705,CORNUS SERICEA KELSEYI,DCS,235,156,0,0,156,$21.75 ,,5/15/2014,
160000,030395,CORNUS X VENUS R PP16309,TRE,240,0,11,0,11,$38.00 ,,,
160000,090462,COROKIA X VIR PHANTOM PP19257,EVS,13,3,0,0,3,$16.00 ,,4/15/2014,
160000,028501,COT APICULATUS,DCS,"3,649",34,500,0,534,$5.75 ,,,
160000,028502,COT APICULATUS,DCS,"3,947",537,15,0,552,$13.25 ,,,
160000,028505,COT APICULATUS,DCS,"1,520",508,0,0,508,$18.75 ,,,
160000,028551,COT APICULATUS TOM THUMB,DCS,"3,771",227,0,25,227,$5.75 ,,,
160000,028552,COT APICULATUS TOM THUMB,DCS,"5,788",244,100,25,319,$13.25 ,,,
160000,02855UT,COT APICULATUS TOM THUMB,DCS,965,57,0,0,57,$4.25 ,,,
160000,029001,COT DAM CORAL BEAUTY,EVS,"2,042",149,23,0,172,$6.00 ,,,
160000,029002,COT DAM CORAL BEAUTY,EVS,"1,799",152,0,0,152,$13.75 ,,,
160000,029101,COT DAM EICHHOLZ,EVS,"1,071",16,0,0,16,$6.00 ,,,
160000,029102,COT DAM EICHHOLZ,EVS,808,4,0,0,4,$13.75 ,,,
160000,029451,COT HOR PERPUSILLUS,EVS,"2,434",340,20,0,360,$6.00 ,,,
160000,028311,COT HOR VARIEGATUS,DCS,"1,999",890,0,0,890,$5.75 ,,,
160000,028315,COT HOR VARIEGATUS,DCS,726,221,13,0,234,$18.75 ,,,
160000,030252,COT STREIB'S FINDLING,EVS,570,40,0,0,40,$13.75 ,,,
160000,030255,COT STREIB'S FINDLING,EVS,399,61,13,0,74,$19.25 ,,,
160000,03025UT,COT STREIB'S FINDLING,EVS,"1,177",46,0,0,46,$4.50 ,,,
170000,063641,CRASSULA CAPITELLA CAMPFIRE,CAC,333,0,10,0,10,$7.00 ,,4/1/2014,
160000,055842,CROCOSMIA-ASSORTED,PRN,180,105,0,0,105,$12.50 ,,,
160000,035355,CRYPTOMERIA J BLACK DRAGON,CON,131,0,4,9,0,$27.75 ,,,
160000,031435,CRYPTOMERIA J GLOBOSA NANA,CON,184,0,5,25,0,$27.75 ,,,
170000,030521,CUP LEY CASTLEWELLAN,CON,496,256,0,0,256,$6.75 ,,,
170000,030512,CUP LEY EMERALD ISLE R,CON,"1,008",4,0,0,4,$15.00 ,,,
170000,030512SP,CUP LEY EMERALD ISLE R,CON,356,1,4,0,5,$44.00 ,,,
170000,030517,CUP LEY EMERALD ISLE R,CON,70,37,0,0,37,$55.00 ,,4/1/2014,
550000,030507,CUP LEYLANDII,CON,712,0,16,0,16,$45.00 ,,,
550000,030509,CUP LEYLANDII,CON,"2,292",0,59,0,59,$75.00 ,,2/15/2014,
160000,030752,CUP SEMP SWANE'S GOLDEN,CON,158,8,0,0,8,$15.00 ,,,
160000,031382,CYTISUS ALLGOLD,DCS,402,0,23,0,23,$12.50 ,,4/15/2014,
160000,031385,CYTISUS ALLGOLD,DCS,"2,614",0,2,0,2,$19.75 ,,,
170000,038201,CYTISUS X SPACHIANUS,EVS,"3,849","1,902",0,0,"1,902",$5.75 ,,,
170000,038205,CYTISUS X SPACHIANUS,EVS,889,342,0,0,342,$19.25 ,,,
170000,034845,DASYLIRION TEXANUM,EVS,477,82,0,0,82,$22.00 ,,,
160000,03420UT,DELOSPERMA COOPERI,CAC,"1,177",144,0,0,144,$2.95 ,,,
160000,048541,DELOSPERMA DY RED MOUNTAIN R,CAC,849,162,0,0,162,$5.00 ,,,
170000,048541,DELOSPERMA DY RED MOUNTAIN R,CAC,849,11,0,0,11,$5.00 ,,,
160000,04854UT,DELOSPERMA DY RED MOUNTAIN R,CAC,"1,279",375,0,0,375,$2.95 ,,,
160000,059461,DELOSPERMA MESA VERDE PP13876,CAC,878,19,0,0,19,$5.00 ,,,
160000,05946UT,DELOSPERMA MESA VERDE PP13876,CAC,937,15,0,0,15,$2.95 ,,,
550000,05947UT,DELOSPERMA NUB BASUTOLAND,CAC,327,69,0,0,69,$2.95 ,,4/1/2014,
160000,029891S,DEUTZIA CHRDNY PERLS R PP16098,DCS,"1,279","1,279",10,0,"1,279",$9.00 ,,4/1/2014,
160000,029892S,DEUTZIA CHRDNY PERLS R PP16098,DCS,352,278,0,0,278,$15.00 ,,4/1/2014,
160000,031572,DEUTZIA GRACILIS NIKKO,DCS,"2,508",0,22,0,22,$13.25 ,,,
160000,031591,DEUTZIA HYBRIDA PINK-A-BOO R,DCS,"1,426",137,10,0,147,$5.75 ,,,
160000,031595,DEUTZIA HYBRIDA PINK-A-BOO R,DCS,563,65,49,0,114,$19.75 ,,,
160000,056421,DEUTZIA SET CORYMBIFLORA,DCS,"1,880","1,478",0,0,"1,478",$5.75 ,,,
160000,056422,DEUTZIA SET CORYMBIFLORA,DCS,18,13,0,0,13,$13.25 ,,5/15/2014,
160000,056425,DEUTZIA SET CORYMBIFLORA,DCS,230,112,0,0,112,$19.75 ,,,
160000,031582,DEUTZIA X KALMIIFLORA,DCS,"1,340",452,10,0,462,$13.25 ,,,
160000,031585,DEUTZIA X KALMIIFLORA,DCS,921,550,0,0,550,$19.75 ,,,
550000,00689UT,DIAN EVRLST TM BGDY BLH P23150,PRN,"1,011",355,0,0,355,$3.25 ,,4/1/2014,
550000,00690UT,DIAN EVRLST TM LLAC+EYE P23318,PRN,421,421,0,0,421,$3.25 ,,4/1/2014,
550000,00695UT,DIAN EVRLST TM ORCHID P23364,PRN,"1,014",584,0,0,584,$3.25 ,,4/1/2014,
160000,067631,DIANTHUS BAR OESCHBERG,PRN,"1,091",97,0,0,97,$5.50 ,,,
170000,090221,DIANTHUS COSMIC TM PK SWRL PAF,PRN,658,658,0,0,658,$5.50 ,,4/1/2014,
160000,03133UT,DIANTHUS FROSTY FIRE,PRN,"1,392",84,0,0,84,$2.95 ,,,
170000,094501,DIANTHUS RASP SURPRISE PP16029,PRN,600,115,0,0,115,$4.75 ,,5/15/2014,
160000,036474PTC,DIANTHUS RASPBRY SWIRL PP14377,PRN,207,141,0,0,141,$3.00 ,,,
160000,042771,DIANTHUS WINK,PRN,376,376,20,0,376,$4.75 ,,4/1/2014,
160000,014561,DIASCIA INT CORAL CANYON R,PRN,"1,090",740,0,0,740,$5.50 ,,,
160000,035622,DICENTRA SPEC GOLD HEART,PRN,759,492,0,0,492,$14.50 ,,4/1/2014,
160000,031611,DICENTRA X LUXURIANT,PRN,215,181,10,0,191,$4.75 ,,4/1/2014,
550000,046741S,DIETES X KATRINA R PP 21460,PRN,266,266,0,0,266,$7.25 ,,4/1/2014,
550000,046745,DIETES X KATRINA R PP 21460,PRN,166,10,0,0,10,$19.00 ,,4/1/2014,
160000,049832,DISPORUM CANT GREEN GIANT,PRN,"2,105",795,0,0,795,$14.50 ,,,
160000,049835,DISPORUM CANT GREEN GIANT,PRN,662,543,0,0,543,$23.00 ,,,
160000,080762,DISPORUM CANT NIGHT HERON,PRN,155,84,0,0,84,$14.50 ,,5/1/2014,
170000,012455,DISTICTIS BUCCINATORIA,VIN,841,6,0,0,6,$21.00 ,,,
170000,012471,DISTICTIS RIVERS,VIN,331,24,0,0,24,$6.75 ,,4/1/2014,
170000,031651,DODONAEA VIS PURPUREA,EVS,488,116,0,0,116,$6.00 ,,4/1/2014,
160000,072241,DORONICUM OR LEONARDO TM COMP,PRN,628,17,0,0,17,$4.75 ,,,
160000,050612,DRIMYS LANCEOLATA,EVS,"1,159",515,0,0,515,$14.75 ,,6/15/2014,
160000,049845TR,DRIMYS WIN PEWTER PILLAR R,TRE,326,15,0,0,15,$33.00 ,,,
170000,069231S,ECHEVERIA NODULOSA,CAC,165,0,8,10,0,$8.00 ,,4/1/2014,
170000,064111,ECHEVERIA RUFFLES,CAC,36,36,0,10,36,$7.00 ,,4/1/2014,
550000,057301,ECHINACEA TOMATO SOUP PPAF,PRN,"1,037",0,10,10,0,$6.75 ,,4/1/2014,
170000,030562,ECHINOPSIS OXYGONA,CAC,47,24,0,0,24,$13.75 ,,4/1/2014,
550000,031903,ELAEAGNUS EBBINGEI,EVS,725,13,0,0,13,$16.50 ,,,
160000,032032,ENKIANTHUS CAMPANULATUS,DCS,496,48,0,0,48,$14.75 ,,,
170000,062005,ENSETE MAURELII,PRN,95,69,296,50,69,$31.00 ,,4/1/2014,
550000,062005,ENSETE MAURELII,PRN,138,0,96,60,17,$31.00 ,,3/15/2014,
170000,062009,ENSETE MAURELII,PRN,719,0,54,24,30,$100.00 ,,,
160000,032021,EPIMEDIUM GRAND ROSE QUEEN,PRN,536,16,0,0,16,$6.00 ,,4/1/2014,
170000,025362,EREMOPHILA MAC VAR BREVIFOLIA,EVS,622,1,0,0,1,$13.75 ,,,
160000,032071,ERICA MEDITERRANEAN PINK,EVS,"1,505",10,10,10,10,$7.00 ,,,
160000,032072,ERICA MEDITERRANEAN PINK,EVS,"1,342",0,18,15,3,$14.50 ,,,
160000,032081,ERICA SILBERSCHMELZE,EVS,"1,057",15,21,21,15,$7.00 ,,,
160000,032082,ERICA SILBERSCHMELZE,EVS,721,4,19,19,4,$14.50 ,,,
160000,032121,ERIGERON GLA SEA BREEZE P12076,PRN,"1,114",414,0,0,414,$4.75 ,,,
160000,085571,ERIOPHYLLUM LANATUM,PRN,899,899,0,0,899,$4.75 ,,6/1/2014,
160000,077591,ERYSIMUM GLOW TM ORANGE,PRN,240,230,0,0,230,$6.00 ,,4/1/2014,
160000,036182,ESCALLONIA COMPAKTA,EVS,762,602,0,0,602,$14.25 ,,,
160000,036185,ESCALLONIA COMPAKTA,EVS,385,1,0,0,1,$20.25 ,,,
170000,032501,ESCALLONIA FRADES,EVS,"1,108",501,0,0,501,$5.50 ,,3/15/2014,
170000,032561BH,EUCALYPTUS CINEREA,TRE,"1,543",68,23,20,71,$7.00 ,,4/1/2014,
170000,033301,EUGENIA MYR GLOBULUS,EVS,840,840,0,0,840,$5.75 ,,4/1/2014,
170000,033305,EUGENIA MYR GLOBULUS,EVS,497,325,0,0,325,$20.50 ,,,
170000,024405,EUGENIA MYR LEMON SWIRL R,EVS,316,12,0,0,12,$22.25 ,,,
170000,024405SP,EUGENIA MYR LEMON SWIRL R,EVS,327,158,0,0,158,$60.00 ,,,
170000,033425P2,EUGENIA MYR MONTEREY BAY,EVS,503,0,20,4,16,$55.00 ,,,
170000,033425SP,EUGENIA MYR MONTEREY BAY,EVS,"1,370",0,1,1,0,$60.00 ,,,
160000,033601,EUO ALATUS COMPACTUS,DCS,"12,270","3,836",50,0,"3,886",$6.00 ,,,
160000,033602,EUO ALATUS COMPACTUS,DCS,"6,503",52,15,0,67,$13.50 ,,,
160000,033651,EUO F CANADALE GOLD,EVS,"2,172",0,42,0,42,$6.50 ,,,
160000,033652,EUO F CANADALE GOLD,EVS,"1,727",0,36,0,36,$13.75 ,,4/15/2014,
160000,033701,EUO F COLORATUS,EVS,821,178,0,0,178,$5.50 ,,,
550000,033701,EUO F COLORATUS,EVS,"1,264","1,264",57,0,"1,264",$5.50 ,,5/1/2014,
160000,034001,EUO F EMERALD 'N GOLD,EVS,"3,576",0,93,0,93,$5.50 ,,,
160000,034002,EUO F EMERALD 'N GOLD,EVS,"4,640",0,75,12,63,$13.00 ,,6/1/2014,
160000,033901,EUO F EMERALD GAIETY,EVS,"7,694",755,200,0,955,$5.50 ,,,
170000,033901,EUO F EMERALD GAIETY,EVS,590,390,64,0,390,$5.50 ,,3/15/2014,
160000,033902,EUO F EMERALD GAIETY,EVS,"8,048",2,296,12,286,$13.00 ,,,
170000,033902,EUO F EMERALD GAIETY,EVS,"1,843","1,543",77,0,"1,543",$13.00 ,,3/15/2014,
160000,034301,EUO F GOLDEN PRINCE R,EVS,"2,506",10,124,0,134,$6.50 ,,,
160000,034451,EUO F IVORY JADE,EVS,"1,118",0,94,0,94,$5.50 ,,,
160000,034452,EUO F IVORY JADE,EVS,986,0,8,0,8,$13.00 ,,3/1/2014,
160000,034501,EUO F MOONSHADOW,EVS,"1,473",0,47,0,47,$7.00 ,,,
160000,034502,EUO F MOONSHADOW,EVS,"3,117",0,70,25,45,$13.75 ,,,
160000,034802,EUO J AUREO MARGINATUS,EVS,551,0,5,0,5,$13.00 ,,,
170000,034805,EUO J AUREO MARGINATUS,EVS,"9,260",0,143,28,115,$18.50 ,,,
170000,034905,EUO J AUREOVARIEGATUS,EVS,"5,307",0,359,0,359,$18.50 ,,,
170000,033662,EUO J CHOLLIPO,EVS,"1,268",0,2,0,2,$13.00 ,,5/1/2014,
170000,03366MES,EUO J CHOLLIPO,EVS,135,0,10,2,8,$79.00 ,,,
170000,035001,EUO J GRANDIFOLIUS,EVS,553,553,0,0,553,$5.50 ,,4/1/2014,
170000,035051,EUO J GREEN SPIRE,EVS,506,0,142,0,142,$5.50 ,,4/1/2014,
170000,035052,EUO J GREEN SPIRE,EVS,"1,887",0,49,30,19,$13.00 ,,,
170000,035121,EUO J MICRO SUNNY DELIGHT R,EVS,"1,532",0,25,0,25,$7.00 ,,5/1/2014,
170000,035122,EUO J MICRO SUNNY DELIGHT R,EVS,159,0,18,0,18,$13.25 ,,4/1/2014,
170000,035151,EUO J MICRO VARIEGATUS,EVS,"1,428",204,77,0,281,$5.50 ,,5/1/2014,
170000,035102,EUO J MICROPHYLLUS,EVS,"2,413",0,51,0,51,$13.00 ,,,
170000,035202,EUO J SILVER KING,EVS,"9,602",0,147,0,147,$13.00 ,,,
170000,035205ES,EUO J SILVER KING,EVS,165,0,5,5,0,$48.00 ,,,
170000,035402,EUO KIA MANHATTAN,EVS,"2,931",0,100,20,80,$13.00 ,,4/1/2014,
170000,035405,EUO KIA MANHATTAN,EVS,"2,903",0,70,0,70,$18.25 ,,4/1/2014,
170000,035405ES,EUO KIA MANHATTAN,EVS,99,0,61,34,27,$48.00 ,,4/15/2014,
170000,03540MES,EUO KIA MANHATTAN,EVS,"1,236",18,145,98,65,$79.00 ,,4/15/2014,
170000,035565,EURYOPS PECT MUNCHKIN,EVS,903,81,0,0,81,$18.25 ,,,
170000,035571,EURYOPS PECT VIRIDIS,EVS,"7,218","2,048",0,0,"2,048",$6.00 ,,,
170000,035572,EURYOPS PECT VIRIDIS,EVS,"2,102",336,20,20,336,$13.00 ,,,
170000,035572PT,EURYOPS PECT VIRIDIS,EVS,"3,977",195,49,15,229,$24.00 ,,,
170000,035575,EURYOPS PECT VIRIDIS,EVS,"1,772",30,56,30,56,$18.25 ,,4/1/2014,
170000,035575PT,EURYOPS PECT VIRIDIS,EVS,"3,381",245,85,40,290,$35.00 ,,,
160000,035885,FAGUS SYL ASPLENIFOLIA,TRE,235,59,0,0,59,$41.00 ,,,
160000,035795,FAGUS SYL RIVERSII,TRE,192,0,10,0,10,$41.00 ,,,
160000,020515,FAGUS SYL ROHAN OBELISK(RED OB,TRE,291,0,5,0,5,$41.00 ,,,
160000,035785,FAGUS SYL TRICOLOR,TRE,"2,223",254,10,0,264,$41.00 ,,,
170000,035641,FATSIA JAPONICA,EVS,"3,748",341,13,0,354,$7.00 ,,,
170000,035901,FERN-ALSOPHILA AUSTRALIS,FRN,772,0,19,20,0,$6.50 ,,,
170000,035905,FERN-ALSOPHILA AUSTRALIS,FRN,"1,409",7,20,20,7,$21.75 ,,,
170000,035907,FERN-ALSOPHILA AUSTRALIS,FRN,139,0,16,2,14,$55.00 ,,,
170000,036001,FERN-ASPLENIUM BULBIFERUM,FRN,"1,625",0,100,0,100,$6.50 ,,,
550000,036001,FERN-ASPLENIUM BULBIFERUM,FRN,500,0,86,10,76,$6.50 ,,3/1/2014,
550000,022061,FERN-ATHYRIUM BURG LACE P15072,FRN,265,0,60,30,30,$5.50 ,,4/1/2014,
160000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,"1,415",178,33,0,211,$6.50 ,,,
170000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,"2,209",668,10,0,678,$6.50 ,,,
550000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,200,0,95,30,65,$5.50 ,,5/1/2014,
170000,019242,FERN-ATHYRIUM F LADY IN RED,FRN,"1,380",31,16,10,37,$14.75 ,,,
170000,018762,FERN-ATHYRIUM GHOST,FRN,"1,291",88,40,10,118,$14.75 ,,,
160000,036121,FERN-ATHYRIUM NIP PICTUM,FRN,356,330,0,0,330,$6.50 ,,6/1/2014,
170000,036121,FERN-ATHYRIUM NIP PICTUM,FRN,"2,610",48,0,0,48,$6.50 ,,,
550000,036121,FERN-ATHYRIUM NIP PICTUM,FRN,"1,063","1,063",178,35,"1,063",$5.50 ,,4/1/2014,
170000,036122,FERN-ATHYRIUM NIP PICTUM,FRN,"1,168",0,4,0,4,$14.75 ,,,
170000,022041,FERN-ATHYRIUM REGAL RED,FRN,"1,348",0,10,0,10,$5.50 ,,,
170000,036205,FERN-DICKSONIA ANTARCTICA,FRN,644,0,42,0,42,$21.75 ,,,
160000,005041,FERN-DRYOPTERIS CELSA,FRN,932,460,0,0,460,$6.00 ,,,
160000,021221,FERN-DRYOPTERIS ERY BRILLIANCE,FRN,"1,743",0,18,0,18,$6.50 ,,,
160000,021222,FERN-DRYOPTERIS ERY BRILLIANCE,FRN,401,0,20,0,20,$14.75 ,,,
170000,036241,FERN-DRYOPTERIS ERYTHROSORA,FRN,"1,378",9,0,0,9,$6.50 ,,,
550000,036241,FERN-DRYOPTERIS ERYTHROSORA,FRN,610,600,91,10,600,$5.50 ,,4/1/2014,
170000,036242,FERN-DRYOPTERIS ERYTHROSORA,FRN,467,0,21,0,21,$14.75 ,,,
160000,036261,FERN-DRYOPTERIS FELIX-MAS ROB,FRN,"2,212",0,30,0,30,$6.50 ,,,
160000,036452,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,371,0,5,5,0,$14.75 ,,,
170000,036452,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,180,0,6,6,0,$14.75 ,,,
160000,036455,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,159,0,5,5,0,$21.75 ,,,
170000,036455,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,755,0,32,17,15,$21.75 ,,,
160000,036492,FERN-POLYSTICHUM SET(ANGULARE),FRN,961,1,6,0,7,$14.75 ,,,
550000,005091,FERN-THELYPTERIS DECUR-PINNATA,FRN,469,27,9,14,27,$6.00 ,,4/1/2014,
550000,005093,FERN-THELYPTERIS DECUR-PINNATA,FRN,89,54,0,0,54,$21.75 ,,3/1/2014,
550000,005111,FERN-THELYPTERIS NORMALIS,FRN,698,172,0,0,172,$6.00 ,,4/1/2014,
170000,036725,FICUS CAR BLACK JACK,TRE,"2,164",0,99,60,39,$27.00 ,,3/15/2014,
170000,036785,FICUS CAR BROWN TURKEY,TRE,"2,345",0,102,31,71,$27.00 ,,,
170000,066485,FICUS CAR CELESTIAL,TRE,80,0,23,5,18,$27.00 ,,4/1/2014,
170000,036795,FICUS CAR KADOTA,TRE,"4,266","1,406",100,27,"1,479",$27.00 ,,,
170000,036815,FICUS CAR MISSION,TRE,"3,673",98,100,27,171,$27.00 ,,,
170000,036745,FICUS CAR PETERS HONEY,TRE,"1,741",2,96,30,68,$27.00 ,,,
170000,077605,FICUS CORKY'S HONEY DELIGHT TM,TRE,115,0,34,0,34,$28.00 ,,4/1/2014,
160000,037101,FORSYTHIA X SPRING GLORY,DCS,"2,168",1,0,0,1,$5.75 ,,,
160000,037171,FOTHERGILLA GARDENII,DCS,660,0,10,0,10,$8.00 ,,,
160000,037172,FOTHERGILLA GARDENII,DCS,290,49,0,0,49,$15.50 ,,6/1/2014,
550000,03721UT,FRAGARIA X LIPSTICK,PRN,971,181,0,0,181,$2.75 ,,2/17/2014,
170000,068361,FRAGARIA X SEASCAPE R,PRN,"1,159",10,10,0,20,$4.00 ,,,
160000,053531,FUCHSIA DEBRON'S BLACK CHERRY,DCS,"1,104",657,0,0,657,$6.75 ,,,
160000,053532,FUCHSIA DEBRON'S BLACK CHERRY,DCS,758,448,0,0,448,$12.50 ,,,
160000,051111,FUCHSIA DEBRON'S STORMY NIGHT,DCS,"1,265",663,0,0,663,$6.75 ,,,
160000,051112,FUCHSIA DEBRON'S STORMY NIGHT,DCS,"1,252",932,0,0,932,$12.50 ,,,
160000,050621,FUCHSIA EXCORTICATA KIWI SHEEN,DCS,690,188,0,0,188,$7.00 ,,,
160000,050622,FUCHSIA EXCORTICATA KIWI SHEEN,DCS,621,571,0,0,571,$13.50 ,,,
160000,049861,FUCHSIA GENII AUREA,DCS,807,81,0,0,81,$7.00 ,,,
160000,049862,FUCHSIA GENII AUREA,DCS,629,479,0,0,479,$13.50 ,,,
160000,050631,FUCHSIA MAGEL HAWKSHEAD,DCS,"1,012",227,0,0,227,$7.00 ,,3/1/2014,
160000,050632,FUCHSIA MAGEL HAWKSHEAD,DCS,515,515,0,0,515,$13.50 ,,,
160000,049872,FUCHSIA MAGEL WINDCLIFF FLURRY,DCS,509,227,0,0,227,$13.50 ,,,
160000,037641,FUCHSIA SANTA CLAUS,DCS,"1,651",768,0,0,768,$6.00 ,,,
160000,037642,FUCHSIA SANTA CLAUS,DCS,768,412,0,0,412,$13.00 ,,,
170000,088831,GAILLARDIA ARIZONA RED SHADES,PRN,795,72,0,0,72,$5.50 ,,5/1/2014,
170000,089221,GAILLARDIA FANFARE BLZE P23494,PRN,"1,032",359,0,0,359,$5.50 ,,,
550000,037701,GARDENIA AUGUST BEAUTY,EVS,485,485,40,20,485,$6.00 ,,4/1/2014,
550000,037701SPT,GARDENIA AUGUST BEAUTY,EVS,"1,241",0,40,35,5,$15.00 ,,4/1/2014,
170000,037705,GARDENIA AUGUST BEAUTY,EVS,"1,235",7,0,0,7,$20.75 ,,,
550000,037705,GARDENIA AUGUST BEAUTY,EVS,785,0,25,25,0,$20.75 ,,4/1/2014,
550000,037675,GARDENIA FIRST LOVE R,EVS,340,1,0,0,1,$20.75 ,,,
170000,044091,GARDENIA FROSTPROOF,EVS,"2,884",0,9,9,0,$6.50 ,,,
170000,037595PT,GARDENIA MYSTERY-GRAFT,EVS,273,0,15,11,4,$42.50 ,,,
160000,04859UT,GAZANIA LIN COLORADO GOLD R,PRN,"1,356","1,343",0,0,"1,343",$3.25 ,,6/1/2014,
170000,038161,GELSEMIUM RANKINII,VIN,"1,031",130,10,0,140,$6.75 ,,,
550000,038161,GELSEMIUM RANKINII,VIN,"1,511",245,0,0,245,$6.75 ,,,
170000,038165,GELSEMIUM RANKINII,VIN,"1,013",521,0,0,521,$20.75 ,,,
550000,038165,GELSEMIUM RANKINII,VIN,586,3,0,0,3,$20.75 ,,,
550000,038101,GELSEMIUM SEMPERVIRENS,VIN,"5,655","2,223",0,0,"2,223",$6.75 ,,,
550000,038105,GELSEMIUM SEMPERVIRENS,VIN,"3,310",607,0,0,607,$20.75 ,,,
160000,038121,GENISTA PIL GOLD FLASH,DCS,"1,228",6,0,0,6,$6.50 ,,,
160000,038241,GERANIUM CIN BALLERINA,PRN,"3,722",108,0,0,108,$4.75 ,,,
160000,03824UT,GERANIUM CIN BALLERINA,PRN,"1,235",101,16,0,117,$2.95 ,,,
160000,038281,GERANIUM CIN SUBCAULESCENS,PRN,"3,181","1,263",0,0,"1,263",$4.75 ,,,
160000,03828UT,GERANIUM CIN SUBCAULESCENS,PRN,"2,628","1,429",0,0,"1,429",$2.95 ,,,
160000,044041,GERANIUM PHA MARGARET WILSON,PRN,"1,023",938,0,0,938,$4.75 ,,4/1/2014,
550000,023081,GERANIUM ROZANNE PP12175,PRN,222,0,29,0,29,$6.75 ,,4/1/2014,
160000,038331,GERANIUM X CAN BIOKOVO,PRN,"1,678",0,10,0,10,$4.75 ,,,
160000,02145UT,GEUM COCC BORISII,PRN,"1,085",149,0,0,149,$2.95 ,,,
160000,035601,GEUM COCC WERNER ARENDS,PRN,"1,715",33,0,0,33,$4.75 ,,6/1/2014,
170000,001421,GR-ACORUS GR OGON,GRS,"17,458",0,199,100,99,$6.50 ,,,
160000,067791,GR-BOUT BLOND AMBITION PP22048,GRS,"1,735",76,0,0,76,$8.00 ,,,
170000,067791,GR-BOUT BLOND AMBITION PP22048,GRS,"4,603",518,100,0,618,$8.00 ,,,
160000,067792,GR-BOUT BLOND AMBITION PP22048,GRS,699,0,14,0,14,$14.25 ,,,
160000,014011,GR-CAL ACUT KARL FOERSTER,GRS,"7,080",95,0,0,95,$6.50 ,,,
160000,014012,GR-CAL ACUT KARL FOERSTER,GRS,"1,963",39,0,0,39,$13.75 ,,,
160000,014015,GR-CAL ACUT KARL FOERSTER,GRS,758,0,14,0,14,$18.00 ,,4/1/2014,
160000,014071,GR-CAL ACUT OVERDAM,GRS,"2,183",114,0,0,114,$6.25 ,,,
160000,014074PTC,GR-CAL ACUT OVERDAM,GRS,211,210,0,0,210,$3.50 ,,,
160000,014082,GR-CALAMAGROSTIS BRACHYTRICA,GRS,521,2,0,0,2,$13.50 ,,4/1/2014,
170000,022531,GR-CAREX ALBULA,GRS,"1,588",816,0,0,816,$6.25 ,,4/1/2014,
170000,022581,GR-CAREX BUCHANANII,GRS,"1,960",0,50,90,0,$6.25 ,,4/1/2014,
160000,022582,GR-CAREX BUCHANANII,GRS,492,0,20,0,20,$13.50 ,,,
170000,022582,GR-CAREX BUCHANANII,GRS,876,272,200,50,422,$13.50 ,,4/1/2014,
170000,022585,GR-CAREX BUCHANANII,GRS,785,167,120,55,232,$17.50 ,,3/15/2014,
160000,035931,GR-CAREX DOL KAGA NISHIKI,GRS,"1,624",6,0,0,6,$6.25 ,,,
170000,022661,GR-CAREX GLAUCA,GRS,387,93,0,20,93,$6.25 ,,4/1/2014,
160000,035831,GR-CAREX MOR ICE DANCE,GRS,"1,282",0,38,0,38,$6.25 ,,,
160000,035832,GR-CAREX MOR ICE DANCE,GRS,790,404,0,0,404,$13.50 ,,,
170000,022601,GR-CAREX MORROWII AUREA VAR,GRS,"3,960",0,9,0,9,$6.25 ,,,
160000,024091,GR-CHASMANTHIUM LATIFOLIUM,GRS,634,176,10,0,186,$6.25 ,,5/1/2014,
170000,028041,GR-CORT IVORY FEATHERS R,GRS,"4,406",0,38,0,38,$6.25 ,,4/1/2014,
550000,028041,GR-CORT IVORY FEATHERS R,GRS,"1,640","1,314",0,0,"1,314",$6.25 ,,3/15/2014,
170000,028045,GR-CORT IVORY FEATHERS R,GRS,480,102,36,60,102,$17.50 ,,3/1/2014,
160000,031941,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,958,233,0,0,233,$6.25 ,,,
170000,031941,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,"2,046",286,96,75,307,$6.25 ,,,
160000,031942,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,520,0,15,8,7,$13.50 ,,,
170000,031942,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,781,22,59,62,22,$13.50 ,,,
170000,028052,GR-ERIANTHUS RAVENNAE,GRS,"2,342",10,11,5,16,$13.50 ,,,
170000,028055,GR-ERIANTHUS RAVENNAE,GRS,"1,975",0,32,32,0,$17.50 ,,,
160000,036671,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,13,13,12,0,13,$5.75 ,,4/1/2014,
170000,036671,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,"1,360",403,264,127,403,$5.75 ,,4/1/2014,
